snapshot_date,store_id,product_id,quantity_on_hand,reorder_point
2026-07-15,ST-013,PR-00139,38,89
2026-07-15,ST-013,PR-00140,422,73
2026-07-15,ST-013,PR-00141,83,91
2026-07-15,ST-013,PR-00142,167,78
2026-07-15,ST-013,PR-00143,35,81
2026-07-15,ST-013,PR-00144,94,54
2026-07-15,ST-013,PR-00145,331,33
2026-07-15,ST-013,PR-00146,39,77
2026-07-15,ST-013,PR-00147,444,28
2026-07-15,ST-013,PR-00148,250,28
2026-07-15,ST-013,PR-00149,98,45
2026-07-15,ST-013,PR-00150,100,58
2026-07-15,ST-013,PR-00151,460,73
2026-07-15,ST-013,PR-00152,340,44
2026-07-15,ST-013,PR-00153,115,98
2026-07-15,ST-013,PR-00154,390,35
2026-07-15,ST-013,PR-00155,139,76
2026-07-15,ST-013,PR-00156,459,83
2026-07-15,ST-013,PR-00157,287,66
2026-07-15,ST-013,PR-00158,257,83
2026-07-15,ST-013,PR-00159,402,27
2026-07-15,ST-013,PR-00160,129,26
2026-07-15,ST-013,PR-00161,262,49
2026-07-15,ST-013,PR-00162,476,72
2026-07-15,ST-013,PR-00163,362,43
2026-07-15,ST-013,PR-00164,164,72
2026-07-15,ST-013,PR-00165,251,96
2026-07-15,ST-013,PR-00166,148,87
2026-07-15,ST-013,PR-00167,192,75
2026-07-15,ST-013,PR-00168,151,28
2026-07-15,ST-013,PR-00169,335,75
2026-07-15,ST-013,PR-00170,101,30
2026-07-15,ST-013,PR-00171,16,85
2026-07-15,ST-013,PR-00172,410,29
2026-07-15,ST-013,PR-00173,422,36
2026-07-15,ST-013,PR-00174,372,74
2026-07-15,ST-013,PR-00175,469,63
2026-07-15,ST-013,PR-00176,88,37
2026-07-15,ST-013,PR-00177,34,81
2026-07-15,ST-013,PR-00178,199,25
2026-07-15,ST-013,PR-00179,24,71
2026-07-15,ST-013,PR-00180,434,84
2026-07-15,ST-013,PR-00181,55,22
2026-07-15,ST-013,PR-00182,177,86
2026-07-15,ST-013,PR-00183,379,50
2026-07-15,ST-013,PR-00184,131,43
2026-07-15,ST-013,PR-00185,146,82
2026-07-15,ST-013,PR-00186,187,28
2026-07-15,ST-013,PR-00187,151,27
2026-07-15,ST-013,PR-00188,108,74
2026-07-15,ST-013,PR-00189,214,34
2026-07-15,ST-013,PR-00190,358,77
2026-07-15,ST-013,PR-00191,214,44
2026-07-15,ST-013,PR-00192,16,72
2026-07-15,ST-013,PR-00193,325,20
2026-07-15,ST-013,PR-00194,27,43
2026-07-15,ST-013,PR-00195,265,90
2026-07-15,ST-013,PR-00196,26,69
2026-07-15,ST-013,PR-00197,218,22
2026-07-15,ST-013,PR-00198,271,29
2026-07-15,ST-013,PR-00199,144,36
2026-07-15,ST-013,PR-00200,453,21
2026-07-15,ST-014,PR-00001,349,41
2026-07-15,ST-014,PR-00002,321,60
2026-07-15,ST-014,PR-00003,360,47
2026-07-15,ST-014,PR-00004,43,38
2026-07-15,ST-014,PR-00005,43,24
2026-07-15,ST-014,PR-00006,27,39
2026-07-15,ST-014,PR-00007,389,84
2026-07-15,ST-014,PR-00008,480,94
2026-07-15,ST-014,PR-00009,423,37
2026-07-15,ST-014,PR-00010,182,38
2026-07-15,ST-014,PR-00011,19,40
2026-07-15,ST-014,PR-00012,62,84
2026-07-15,ST-014,PR-00013,377,87
2026-07-15,ST-014,PR-00014,428,46
2026-07-15,ST-014,PR-00015,224,28
2026-07-15,ST-014,PR-00016,224,20
2026-07-15,ST-014,PR-00017,2,72
2026-07-15,ST-014,PR-00018,130,71
2026-07-15,ST-014,PR-00019,19,30
2026-07-15,ST-014,PR-00020,186,25
2026-07-15,ST-014,PR-00021,122,27
2026-07-15,ST-014,PR-00022,267,73
2026-07-15,ST-014,PR-00023,66,37
2026-07-15,ST-014,PR-00024,383,31
2026-07-15,ST-014,PR-00025,247,88
2026-07-15,ST-014,PR-00026,248,71
2026-07-15,ST-014,PR-00027,236,91
2026-07-15,ST-014,PR-00028,58,87
2026-07-15,ST-014,PR-00029,123,66
2026-07-15,ST-014,PR-00030,279,86
2026-07-15,ST-014,PR-00031,231,63
2026-07-15,ST-014,PR-00032,26,59
2026-07-15,ST-014,PR-00033,237,21
2026-07-15,ST-014,PR-00034,348,81
2026-07-15,ST-014,PR-00035,9,68
2026-07-15,ST-014,PR-00036,41,65
2026-07-15,ST-014,PR-00037,221,57
2026-07-15,ST-014,PR-00038,334,64
2026-07-15,ST-014,PR-00039,434,97
2026-07-15,ST-014,PR-00040,130,96
2026-07-15,ST-014,PR-00041,386,58
2026-07-15,ST-014,PR-00042,389,43
2026-07-15,ST-014,PR-00043,225,90
2026-07-15,ST-014,PR-00044,160,78
2026-07-15,ST-014,PR-00045,485,94
2026-07-15,ST-014,PR-00046,141,51
2026-07-15,ST-014,PR-00047,385,74
2026-07-15,ST-014,PR-00048,57,41
2026-07-15,ST-014,PR-00049,260,36
2026-07-15,ST-014,PR-00050,289,34
2026-07-15,ST-014,PR-00051,182,33
2026-07-15,ST-014,PR-00052,305,70
2026-07-15,ST-014,PR-00053,371,45
2026-07-15,ST-014,PR-00054,307,88
2026-07-15,ST-014,PR-00055,327,90
2026-07-15,ST-014,PR-00056,125,77
2026-07-15,ST-014,PR-00057,313,23
2026-07-15,ST-014,PR-00058,116,70
2026-07-15,ST-014,PR-00059,208,60
2026-07-15,ST-014,PR-00060,257,44
2026-07-15,ST-014,PR-00061,409,49
2026-07-15,ST-014,PR-00062,401,58
2026-07-15,ST-014,PR-00063,69,76
2026-07-15,ST-014,PR-00064,203,40
2026-07-15,ST-014,PR-00065,368,54
2026-07-15,ST-014,PR-00066,444,87
2026-07-15,ST-014,PR-00067,415,73
2026-07-15,ST-014,PR-00068,456,62
2026-07-15,ST-014,PR-00069,67,62
2026-07-15,ST-014,PR-00070,77,99
2026-07-15,ST-014,PR-00071,142,90
2026-07-15,ST-014,PR-00072,353,63
2026-07-15,ST-014,PR-00073,195,52
2026-07-15,ST-014,PR-00074,188,83
2026-07-15,ST-014,PR-00075,31,40
2026-07-15,ST-014,PR-00076,495,72
2026-07-15,ST-014,PR-00077,325,89
2026-07-15,ST-014,PR-00078,477,36
2026-07-15,ST-014,PR-00079,460,52
2026-07-15,ST-014,PR-00080,263,42
2026-07-15,ST-014,PR-00081,435,79
2026-07-15,ST-014,PR-00082,408,41
2026-07-15,ST-014,PR-00083,499,89
2026-07-15,ST-014,PR-00084,447,38
2026-07-15,ST-014,PR-00085,191,75
2026-07-15,ST-014,PR-00086,81,83
2026-07-15,ST-014,PR-00087,192,54
2026-07-15,ST-014,PR-00088,242,44
2026-07-15,ST-014,PR-00089,496,64
2026-07-15,ST-014,PR-00090,405,31
2026-07-15,ST-014,PR-00091,320,76
2026-07-15,ST-014,PR-00092,325,33
2026-07-15,ST-014,PR-00093,268,90
2026-07-15,ST-014,PR-00094,109,52
2026-07-15,ST-014,PR-00095,271,92
2026-07-15,ST-014,PR-00096,166,93
2026-07-15,ST-014,PR-00097,33,63
2026-07-15,ST-014,PR-00098,147,41
2026-07-15,ST-014,PR-00099,175,35
2026-07-15,ST-014,PR-00100,134,26
2026-07-15,ST-014,PR-00101,211,28
2026-07-15,ST-014,PR-00102,60,100
2026-07-15,ST-014,PR-00103,376,96
2026-07-15,ST-014,PR-00104,42,29
2026-07-15,ST-014,PR-00105,260,34
2026-07-15,ST-014,PR-00106,439,78
2026-07-15,ST-014,PR-00107,54,97
2026-07-15,ST-014,PR-00108,52,70
2026-07-15,ST-014,PR-00109,15,53
2026-07-15,ST-014,PR-00110,123,91
2026-07-15,ST-014,PR-00111,184,61
2026-07-15,ST-014,PR-00112,162,100
2026-07-15,ST-014,PR-00113,225,96
2026-07-15,ST-014,PR-00114,19,29
2026-07-15,ST-014,PR-00115,189,95
2026-07-15,ST-014,PR-00116,164,23
2026-07-15,ST-014,PR-00117,143,76
2026-07-15,ST-014,PR-00118,466,60
2026-07-15,ST-014,PR-00119,186,83
2026-07-15,ST-014,PR-00120,371,56
2026-07-15,ST-014,PR-00121,280,31
2026-07-15,ST-014,PR-00122,216,32
2026-07-15,ST-014,PR-00123,223,32
2026-07-15,ST-014,PR-00124,415,46
2026-07-15,ST-014,PR-00125,128,69
2026-07-15,ST-014,PR-00126,24,73
2026-07-15,ST-014,PR-00127,401,77
2026-07-15,ST-014,PR-00128,424,55
2026-07-15,ST-014,PR-00129,338,24
2026-07-15,ST-014,PR-00130,191,34
2026-07-15,ST-014,PR-00131,352,91
2026-07-15,ST-014,PR-00132,176,34
2026-07-15,ST-014,PR-00133,268,100
2026-07-15,ST-014,PR-00134,491,32
2026-07-15,ST-014,PR-00135,391,36
2026-07-15,ST-014,PR-00136,147,44
2026-07-15,ST-014,PR-00137,165,52
2026-07-15,ST-014,PR-00138,47,83
2026-07-15,ST-014,PR-00139,64,54
2026-07-15,ST-014,PR-00140,118,39
2026-07-15,ST-014,PR-00141,231,61
2026-07-15,ST-014,PR-00142,240,65
2026-07-15,ST-014,PR-00143,481,92
2026-07-15,ST-014,PR-00144,126,63
2026-07-15,ST-014,PR-00145,315,51
2026-07-15,ST-014,PR-00146,148,78
2026-07-15,ST-014,PR-00147,331,36
2026-07-15,ST-014,PR-00148,189,27
2026-07-15,ST-014,PR-00149,110,36
2026-07-15,ST-014,PR-00150,311,72
2026-07-15,ST-014,PR-00151,446,84
2026-07-15,ST-014,PR-00152,251,80
2026-07-15,ST-014,PR-00153,368,84
2026-07-15,ST-014,PR-00154,73,53
2026-07-15,ST-014,PR-00155,171,53
2026-07-15,ST-014,PR-00156,76,69
2026-07-15,ST-014,PR-00157,371,26
2026-07-15,ST-014,PR-00158,114,69
2026-07-15,ST-014,PR-00159,335,59
2026-07-15,ST-014,PR-00160,246,97
2026-07-15,ST-014,PR-00161,434,99
2026-07-15,ST-014,PR-00162,363,51
2026-07-15,ST-014,PR-00163,0,70
2026-07-15,ST-014,PR-00164,171,84
2026-07-15,ST-014,PR-00165,324,37
2026-07-15,ST-014,PR-00166,300,68
2026-07-15,ST-014,PR-00167,408,39
2026-07-15,ST-014,PR-00168,144,57
2026-07-15,ST-014,PR-00169,372,58
2026-07-15,ST-014,PR-00170,158,76
2026-07-15,ST-014,PR-00171,50,69
2026-07-15,ST-014,PR-00172,76,47
2026-07-15,ST-014,PR-00173,316,82
2026-07-15,ST-014,PR-00174,380,81
2026-07-15,ST-014,PR-00175,190,95
2026-07-15,ST-014,PR-00176,475,62
2026-07-15,ST-014,PR-00177,477,39
2026-07-15,ST-014,PR-00178,266,84
2026-07-15,ST-014,PR-00179,374,30
2026-07-15,ST-014,PR-00180,89,36
2026-07-15,ST-014,PR-00181,5,73
2026-07-15,ST-014,PR-00182,466,79
2026-07-15,ST-014,PR-00183,71,95
2026-07-15,ST-014,PR-00184,262,40
2026-07-15,ST-014,PR-00185,460,88
2026-07-15,ST-014,PR-00186,37,36
2026-07-15,ST-014,PR-00187,430,92
2026-07-15,ST-014,PR-00188,436,87
2026-07-15,ST-014,PR-00189,451,54
2026-07-15,ST-014,PR-00190,488,27
2026-07-15,ST-014,PR-00191,89,57
2026-07-15,ST-014,PR-00192,259,85
2026-07-15,ST-014,PR-00193,33,76
2026-07-15,ST-014,PR-00194,303,29
2026-07-15,ST-014,PR-00195,281,88
2026-07-15,ST-014,PR-00196,440,43
2026-07-15,ST-014,PR-00197,189,54
2026-07-15,ST-014,PR-00198,122,67
2026-07-15,ST-014,PR-00199,373,84
2026-07-15,ST-014,PR-00200,269,25
2026-07-15,ST-015,PR-00001,170,52
2026-07-15,ST-015,PR-00002,337,43
2026-07-15,ST-015,PR-00003,129,21
2026-07-15,ST-015,PR-00004,27,68
2026-07-15,ST-015,PR-00005,268,24
2026-07-15,ST-015,PR-00006,303,44
2026-07-15,ST-015,PR-00007,109,70
2026-07-15,ST-015,PR-00008,399,33
2026-07-15,ST-015,PR-00009,254,38
2026-07-15,ST-015,PR-00010,481,87
2026-07-15,ST-015,PR-00011,291,82
2026-07-15,ST-015,PR-00012,36,70
2026-07-15,ST-015,PR-00013,132,59
2026-07-15,ST-015,PR-00014,305,67
2026-07-15,ST-015,PR-00015,152,99
2026-07-15,ST-015,PR-00016,424,38
2026-07-15,ST-015,PR-00017,120,85
2026-07-15,ST-015,PR-00018,394,69
2026-07-15,ST-015,PR-00019,169,90
2026-07-15,ST-015,PR-00020,375,69
2026-07-15,ST-015,PR-00021,108,88
2026-07-15,ST-015,PR-00022,155,60
2026-07-15,ST-015,PR-00023,157,40
2026-07-15,ST-015,PR-00024,341,97
2026-07-15,ST-015,PR-00025,469,55
2026-07-15,ST-015,PR-00026,74,53
2026-07-15,ST-015,PR-00027,391,65
2026-07-15,ST-015,PR-00028,391,75
2026-07-15,ST-015,PR-00029,288,26
2026-07-15,ST-015,PR-00030,276,78
2026-07-15,ST-015,PR-00031,494,58
2026-07-15,ST-015,PR-00032,175,73
2026-07-15,ST-015,PR-00033,307,96
2026-07-15,ST-015,PR-00034,383,35
2026-07-15,ST-015,PR-00035,33,38
2026-07-15,ST-015,PR-00036,46,53
2026-07-15,ST-015,PR-00037,353,33
2026-07-15,ST-015,PR-00038,388,42
2026-07-15,ST-015,PR-00039,234,55
2026-07-15,ST-015,PR-00040,133,29
2026-07-15,ST-015,PR-00041,233,71
2026-07-15,ST-015,PR-00042,50,75
2026-07-15,ST-015,PR-00043,141,64
2026-07-15,ST-015,PR-00044,471,33
2026-07-15,ST-015,PR-00045,272,75
2026-07-15,ST-015,PR-00046,170,43
2026-07-15,ST-015,PR-00047,420,41
2026-07-15,ST-015,PR-00048,443,47
2026-07-15,ST-015,PR-00049,155,95
2026-07-15,ST-015,PR-00050,381,94
2026-07-15,ST-015,PR-00051,383,22
2026-07-15,ST-015,PR-00052,65,60
2026-07-15,ST-015,PR-00053,154,95
2026-07-15,ST-015,PR-00054,307,68
2026-07-15,ST-015,PR-00055,36,55
2026-07-15,ST-015,PR-00056,276,29
2026-07-15,ST-015,PR-00057,125,26
2026-07-15,ST-015,PR-00058,0,82
2026-07-15,ST-015,PR-00059,21,80
2026-07-15,ST-015,PR-00060,266,98
2026-07-15,ST-015,PR-00061,448,66
2026-07-15,ST-015,PR-00062,287,76
2026-07-15,ST-015,PR-00063,253,86
2026-07-15,ST-015,PR-00064,19,66
2026-07-15,ST-015,PR-00065,278,46
2026-07-15,ST-015,PR-00066,344,46
2026-07-15,ST-015,PR-00067,247,62
2026-07-15,ST-015,PR-00068,213,96
2026-07-15,ST-015,PR-00069,356,95
2026-07-15,ST-015,PR-00070,12,73
2026-07-15,ST-015,PR-00071,107,24
2026-07-15,ST-015,PR-00072,495,46
2026-07-15,ST-015,PR-00073,201,93
2026-07-15,ST-015,PR-00074,365,82
2026-07-15,ST-015,PR-00075,158,81
2026-07-15,ST-015,PR-00076,88,93
2026-07-15,ST-015,PR-00077,418,99
2026-07-15,ST-015,PR-00078,119,69
2026-07-15,ST-015,PR-00079,25,48
2026-07-15,ST-015,PR-00080,192,94
2026-07-15,ST-015,PR-00081,360,34
2026-07-15,ST-015,PR-00082,55,100
2026-07-15,ST-015,PR-00083,281,30
2026-07-15,ST-015,PR-00084,363,56
2026-07-15,ST-015,PR-00085,1,84
2026-07-15,ST-015,PR-00086,134,92
2026-07-15,ST-015,PR-00087,102,68
2026-07-15,ST-015,PR-00088,18,82
2026-07-15,ST-015,PR-00089,434,27
2026-07-15,ST-015,PR-00090,130,44
2026-07-15,ST-015,PR-00091,266,93
2026-07-15,ST-015,PR-00092,475,50
2026-07-15,ST-015,PR-00093,268,74
2026-07-15,ST-015,PR-00094,130,33
2026-07-15,ST-015,PR-00095,33,30
2026-07-15,ST-015,PR-00096,27,90
2026-07-15,ST-015,PR-00097,489,96
2026-07-15,ST-015,PR-00098,94,94
2026-07-15,ST-015,PR-00099,56,74
2026-07-15,ST-015,PR-00100,251,27
2026-07-15,ST-015,PR-00101,432,69
2026-07-15,ST-015,PR-00102,434,89
2026-07-15,ST-015,PR-00103,196,91
2026-07-15,ST-015,PR-00104,73,95
2026-07-15,ST-015,PR-00105,313,31
2026-07-15,ST-015,PR-00106,170,79
2026-07-15,ST-015,PR-00107,406,60
2026-07-15,ST-015,PR-00108,1,80
2026-07-15,ST-015,PR-00109,218,65
2026-07-15,ST-015,PR-00110,103,33
2026-07-15,ST-015,PR-00111,123,60
2026-07-15,ST-015,PR-00112,76,77
2026-07-15,ST-015,PR-00113,337,70
2026-07-15,ST-015,PR-00114,279,58
2026-07-15,ST-015,PR-00115,492,54
2026-07-15,ST-015,PR-00116,267,29
2026-07-15,ST-015,PR-00117,323,27
2026-07-15,ST-015,PR-00118,211,63
2026-07-15,ST-015,PR-00119,171,57
2026-07-15,ST-015,PR-00120,433,95
2026-07-15,ST-015,PR-00121,420,64
2026-07-15,ST-015,PR-00122,352,57
2026-07-15,ST-015,PR-00123,486,84
2026-07-15,ST-015,PR-00124,180,94
2026-07-15,ST-015,PR-00125,259,59
2026-07-15,ST-015,PR-00126,289,22
2026-07-15,ST-015,PR-00127,244,58
2026-07-15,ST-015,PR-00128,455,20
2026-07-15,ST-015,PR-00129,296,85
2026-07-15,ST-015,PR-00130,499,39
2026-07-15,ST-015,PR-00131,190,69
2026-07-15,ST-015,PR-00132,422,79
2026-07-15,ST-015,PR-00133,414,69
2026-07-15,ST-015,PR-00134,165,41
2026-07-15,ST-015,PR-00135,234,90
2026-07-15,ST-015,PR-00136,298,75
2026-07-15,ST-015,PR-00137,283,66
2026-07-15,ST-015,PR-00138,329,44
2026-07-15,ST-015,PR-00139,20,41
2026-07-15,ST-015,PR-00140,45,74
2026-07-15,ST-015,PR-00141,418,43
2026-07-15,ST-015,PR-00142,89,94
2026-07-15,ST-015,PR-00143,444,96
2026-07-15,ST-015,PR-00144,395,61
2026-07-15,ST-015,PR-00145,388,29
2026-07-15,ST-015,PR-00146,136,62
2026-07-15,ST-015,PR-00147,37,21
2026-07-15,ST-015,PR-00148,334,41
2026-07-15,ST-015,PR-00149,321,69
2026-07-15,ST-015,PR-00150,162,49
2026-07-15,ST-015,PR-00151,193,78
2026-07-15,ST-015,PR-00152,87,39
2026-07-15,ST-015,PR-00153,196,63
2026-07-15,ST-015,PR-00154,367,68
2026-07-15,ST-015,PR-00155,9,22
2026-07-15,ST-015,PR-00156,361,90
2026-07-15,ST-015,PR-00157,175,63
2026-07-15,ST-015,PR-00158,182,74
2026-07-15,ST-015,PR-00159,267,49
2026-07-15,ST-015,PR-00160,64,71
2026-07-15,ST-015,PR-00161,225,83
2026-07-15,ST-015,PR-00162,369,44
2026-07-15,ST-015,PR-00163,29,80
2026-07-15,ST-015,PR-00164,465,70
2026-07-15,ST-015,PR-00165,412,24
2026-07-15,ST-015,PR-00166,193,97
2026-07-15,ST-015,PR-00167,290,48
2026-07-15,ST-015,PR-00168,371,28
2026-07-15,ST-015,PR-00169,334,39
2026-07-15,ST-015,PR-00170,431,64
2026-07-15,ST-015,PR-00171,369,51
2026-07-15,ST-015,PR-00172,414,66
2026-07-15,ST-015,PR-00173,411,94
2026-07-15,ST-015,PR-00174,88,30
2026-07-15,ST-015,PR-00175,494,53
2026-07-15,ST-015,PR-00176,300,46
2026-07-15,ST-015,PR-00177,299,64
2026-07-15,ST-015,PR-00178,445,61
2026-07-15,ST-015,PR-00179,32,65
2026-07-15,ST-015,PR-00180,309,82
2026-07-15,ST-015,PR-00181,112,85
2026-07-15,ST-015,PR-00182,224,70
2026-07-15,ST-015,PR-00183,273,40
2026-07-15,ST-015,PR-00184,156,76
2026-07-15,ST-015,PR-00185,316,85
2026-07-15,ST-015,PR-00186,432,37
2026-07-15,ST-015,PR-00187,23,91
2026-07-15,ST-015,PR-00188,451,64
2026-07-15,ST-015,PR-00189,201,57
2026-07-15,ST-015,PR-00190,17,52
2026-07-15,ST-015,PR-00191,311,28
2026-07-15,ST-015,PR-00192,225,21
2026-07-15,ST-015,PR-00193,325,43
2026-07-15,ST-015,PR-00194,309,92
2026-07-15,ST-015,PR-00195,28,42
2026-07-15,ST-015,PR-00196,306,89
2026-07-15,ST-015,PR-00197,342,100
2026-07-15,ST-015,PR-00198,381,22
2026-07-15,ST-015,PR-00199,219,38
2026-07-15,ST-015,PR-00200,253,21
